id,jlpt_level,word,reading,image_review,meaning,Sentence(eg),Sentence(zh),Sentence,meaning_zh,meaning_zh_needs_review,meaning_zh_note,jmdict_pos,jmdict_glosses,image_status,image_score,image_type,visual_domain,image_query_en,image_query_ja,distractor_pool,classification_reason,source,meaning_zh_source,meaning_zh_review,Sentence(zh)_needs_review,Sentence(zh)_note
n1_01794,N1,捧げる,ささげる,NO PICTURE,to lift up;to give;to offer;to consecrate;to devote;to sacrifice;to dedicate,They offer an earnest prayer on the evening of December 24.,他们在12月24日晚上虔诚地祈祷。,彼らは１２月２４日の晩、熱心に祈りを捧げる。,捧,FALSE,,Ichidan verb | transitive verb,to lift up | to hold up | to hold above eye level | to give | to offer,scene_image,72,person_action_scene,action_state,person lifting up,捧げる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,ollama-qwen2.5:7b,,FALSE,
n1_01795,N1,据える,すえる,NO PICTURE,to set (table);to lay (foundation);to place (gun);to apply (moxa),Nobody argued against choosing him as chairman.,没有人反对选他当主席。,彼を議長に据えることに誰も異議を唱えなかった。,摆放；放置,FALSE,,Ichidan verb | transitive verb,to place (in position) | to fix | to set (e.g. table) | to lay (foundation) | to install,scene_image,72,person_action_scene,action_state,person setting,据える,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,ollama-qwen2.5:7b,,FALSE,
n1_01796,N1,据え付ける,すえつける,NO PICTURE,to install;to equip;to mount,,,,安装；装备,FALSE,,Ichidan verb | transitive verb,to install | to equip | to mount | to fix (in place) | to set up,scene_image,72,person_action_scene,action_state,person installing,据え付ける,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,ollama-qwen2.5:7b,,,
n1_01798,N1,捻じれる,ねじれる,NO PICTURE,to twist;to wrench;to screw,,,,扭曲；拧,FALSE,,Ichidan verb | intransitive verb,"to get twisted | to get crooked | to get warped | to become twisted (of a mind, relationship, etc.) | to become warped",scene_image,72,person_action_scene,action_state,person twisting,捻じれる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,ollama-qwen2.5:7b,,,
n1_01800,N1,授ける,さずける,NO PICTURE,to grant;to award;to teach,Many advantages accrue to society from the freedom of speech.,言论自由给社会带来了许多好处。,言論の自由は社会に多くの利益を授ける。,授予,FALSE,,Ichidan verb | transitive verb,to grant | to give | to confer | to award | to teach,scene_image,72,person_action_scene,action_state,person granting,授ける,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,ollama-qwen2.5:7b,,FALSE,
n1_01812,N1,接ぐ,つぐ,NO PICTURE,to join;to piece together;to set (bones);to graft (trees),Select the graft point after imagining how the branches will extend and fruit grow.,想象枝条如何延伸、果实如何生长，选择嫁接的位置。,枝が伸び、実が成ることを想定して接ぐ場所を選びましょう。,接合,FALSE,,Godan verb with 'gu' ending | transitive verb,to join | to piece together | to set (bones) | to graft (onto a tree),scene_image,72,person_action_scene,action_state,person joining,接ぐ,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,ollama-qwen2.5:7b,,FALSE,
n1_01815,N1,控える,ひかえる,NO PICTURE,to draw in;to hold back;to make notes;to be temperate in,"If you want to become thin, you should cut back on the between-meal snacks.",如果你想变瘦，就应该少点在正餐以外吃零食。,痩せたいなら間食は控えるべきだ。,克制；收敛,FALSE,,Ichidan verb | transitive verb | intransitive verb,to be temperate in | to refrain | to abstain | to hold back | to restrain oneself from excessive ...,scene_image,72,person_action_scene,action_state,person drawwing in,控える,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,ollama-qwen2.5:7b,,,
n1_01822,N1,掬う,すくう,NO PICTURE,to scoop;to ladle out,,,,捧起,FALSE,,Godan verb with 'u' ending | transitive verb,to scoop | to ladle out | to trip up (e.g. someone's legs),scene_image,72,person_action_scene,action_state,person scooping,掬う,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,ollama-qwen2.5:7b,,,
n1_01823,N1,掲げる,かかげる,NO PICTURE,to publish;to print;to carry (an article);to put up;to hang out;to hoist;to fly (a sail);to float (a,We will set up a notice in front of the machine for safety's sake.,为了安全，我们打算在机器前张贴告示。,安全のために機械の前に掲示を掲げるつもりだ。,发布;悬挂,FALSE,,Ichidan verb | transitive verb,"to put up (a notice, sign, etc.) | to hang out (e.g. a banner) | to fly (e.g. a flag) | to hoist | to raise",scene_image,72,person_action_scene,action_state,person publishing,掲げる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,ollama-qwen2.5:7b,,FALSE,
n1_01825,N1,掻き回す,かきまわす,NO PICTURE,to stir up;to churn;to ransack;to disturb,,,,搅动;翻找,FALSE,,Godan verb with 'su' ending | transitive verb,to stir | to churn | to poke (a fire) | to disturb (water) | to rummage around,scene_image,72,person_action_scene,action_state,person stirring up,掻き回す,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,ollama-qwen2.5:7b,,,
n1_01827,N1,揉める,もめる,NO PICTURE,to disagree;to dispute,Those children always get into trouble with their parents.,那些孩子总是和父母吵架。,その子供たちはいつも親ともめる。,争吵,FALSE,,Ichidan verb | intransitive verb,to disagree | to dispute | to fight (over),scene_image,72,person_action_scene,action_state,person disagreing,揉める,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,ollama-qwen2.5:7b,,FALSE,
n1_01833,N1,揶揄う,からかう,NO PICTURE,to ridicule;to tease;to banter with;to make fun of,It's rude to make fun of your boss in public.,在公开场合开你老板的玩笑是无礼的。,上司を人前でからかうのは無礼なことです。,嘲弄；戏谑,FALSE,,Godan verb with 'u' ending | transitive verb,to tease | to make fun of | to poke fun at | to make a crack about | to chaff,scene_image,72,person_action_scene,action_state,person ridiculing,揶揄う,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,ollama-qwen2.5:7b,,,
n1_01834,N1,揺さぶる,ゆさぶる,NO PICTURE,to shake;to jolt;to rock;to swing,Love songs move me.,情歌感动我。,ラブソングは私の心を揺さぶる。,摇动；晃动,FALSE,,Godan verb with 'ru' ending | transitive verb,to shake | to jolt | to rock | to swing | to sway,scene_image,72,person_action_scene,action_state,person shaking,揺さぶる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,ollama-qwen2.5:7b,,,
n1_01835,N1,揺らぐ,ゆらぐ,NO PICTURE,to swing;to sway;to shake;to tremble,,,,摇摆；震动,FALSE,,Godan verb with 'gu' ending | intransitive verb,to swing | to sway | to shake | to tremble | to waver,scene_image,72,person_action_scene,action_state,person swinging,揺らぐ,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,ollama-qwen2.5:7b,,,
n1_01838,N1,携わる,たずさわる,NO PICTURE,to participate;to take part,We will not tolerate anyone who engages in terrorism.,我们不会容忍任何参与恐怖活动的人。,我々は、誰であろうとテロ活動に携わるものに寛容でいるつもりはない。,参与,FALSE,,Godan verb with 'ru' ending | intransitive verb,to engage in | to participate in | to take part in | to be involved in,scene_image,72,person_action_scene,action_state,person participating,携わる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,ollama-qwen2.5:7b,,FALSE,
n1_01840,N1,摘む,つまむ,NO PICTURE,to pinch;to hold;to pick up,Do we have anything I can snack on?,我们有任何我可以当零食吃的东西吗？,何かつまむものある？,捏；摘取,FALSE,,Godan verb with 'mu' ending | transitive verb,to pick | to pluck | to snip | to cut | to nip,scene_image,72,person_action_scene,action_state,person pinching,摘む,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,ollama-qwen2.5:7b,,,
n1_01841,N1,操る,あやつる,NO PICTURE,to manipulate;to operate;to pull strings,That interpreter is a master of five languages.,那个翻译人员能熟练掌握五种语言。,あの通訳は５か国語を自由に操る。,操纵；操作,FALSE,,Godan verb with 'ru' ending | transitive verb,to operate (e.g. a machine) | to handle | to manage | to control | to maneuver,scene_image,72,person_action_scene,action_state,person manipulating,操る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,ollama-qwen2.5:7b,,FALSE,
n1_01843,N1,擦る,かする,NO PICTURE,to touch lightly;to take a percentage (from),Tom decided to take matters into his own hands.,汤姆决定自己处理一切。,トムは自分で何とかすることに決めた。,揩拭;榨取,FALSE,,Godan verb with 'ru' ending | transitive verb,"to rub | to scrub | to scrape | to repeatedly reuse (a joke, a topic of conversation, etc.) | to milk",scene_image,72,person_action_scene,action_state,person touching lightly,擦る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,ollama-qwen2.5:7b,,TRUE,擦る可能为误写，实际应为决める
n1_01844,N1,擦れる,すれる,NO PICTURE,to rub;to chafe;to wear;to become sophisticated,The club room returned to quiet. All that could be heard was the sound of pencil on sketchpad.,神和静悄悄的社团室。唯一能听到的是铅笔在素描本上摩擦的声音。,シンと静まった部室。響くのは、クロッキー帳に擦れる鉛筆の音だけ。,擦过；磨砺,FALSE,,Ichidan verb | intransitive verb,to get blurred | to get hoarse | to get husky | to graze | to scrape,scene_image,72,person_action_scene,action_state,person rubbing,擦れる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,ollama-qwen2.5:7b,,FALSE,
n1_01848,N1,改まる,あらたまる,NO PICTURE,to be renewed,,,,改变,FALSE,,Godan verb with 'ru' ending | intransitive verb,to be renewed | to change | to be improved | to be reformed | to be revised,scene_image,72,person_action_scene,action_state,person being renewed,改まる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,ollama-qwen2.5:7b,,,
n1_01856,N1,放り出す,ほうりだす,NO PICTURE,to throw out;to fire;to expel;to give up;to abandon;to neglect,"Keep silent, or I will throw you out of here.",安静些，否则我就把你扔出去。,静かにしていろ。さもないとここから放り出すぞ。,扔出,FALSE,,Godan verb with 'su' ending | transitive verb,to throw out | to drop | to toss | to dump | to abandon,scene_image,72,person_action_scene,action_state,person throwwing out,放り出す,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,ollama-qwen2.5:7b,,FALSE,
n1_01857,N1,放り込む,ほうりこむ,NO PICTURE,to throw into,,,,扔进,FALSE,,Godan verb with 'mu' ending | transitive verb,to throw into | to toss into | to throw-in | to play a throw-in,scene_image,72,person_action_scene,action_state,person throwwing into,放り込む,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,ollama-qwen2.5:7b,,,
n1_01880,N1,散蒔く,ばらまく,NO PICTURE,to disseminate;to scatter;to give money freely,She liked throwing her money about.,她喜欢把钱撒得到处都是。,彼女は金をばらまくのが好きだった。,撒播;散发,FALSE,,Godan verb with 'ku' ending | transitive verb,to scatter | to disseminate (e.g. a rumor) | to spread (e.g. germs) | to broadcast | to distribute widely (e.g. leaflets),scene_image,72,person_action_scene,action_state,person disseminating,散蒔く,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,ollama-qwen2.5:7b,,FALSE,
n1_01883,N1,整える,ととのえる,NO PICTURE,to put in order;to get ready;to arrange;to adjust,"You put away the sheets, and I'll make the bed.",你把床单收起来，我整理一下床。,あなたはシーツを片付けて。私はベッドを整えるから。,整理;安排,FALSE,,Ichidan verb | transitive verb,to put in order | to arrange | to tidy up | to fix | to straighten,scene_image,72,person_action_scene,action_state,person putting in order,整える,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,ollama-qwen2.5:7b,,,
n1_01884,N1,整列,せいれつ,NO PICTURE,stand in a row;form a line,The troops were in battle array.,军队在战斗阵型中列队。,軍隊は戦闘の配置で整列していた。,排队；列队,FALSE,,noun (common) (futsuumeishi) | noun or participle which takes the aux. verb suru | intransitive verb,standing in a row | forming a line | alignment,scene_image,72,person_action_scene,action_state,person standing in a row,整列,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,ollama-qwen2.5:7b,,FALSE,
n1_01907,N1,施す,ほどこす,NO PICTURE,to donate;to give;to conduct;to apply;to perform,I'm going to carry out this plan.,我打算实施这个计划。,私はこの計画を実施するつもりです。,施舍;施行,FALSE,,Godan verb with 'su' ending | transitive verb,"to give (time, money, goods) | to donate | to do | to perform | to conduct",scene_image,72,person_action_scene,action_state,person donating,施す,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,ollama-qwen2.5:7b,,FALSE,
n1_01925,N1,早める,はやめる,NO PICTURE,to hasten;to quicken;to expedite;to precipitate;to accelerate,Stop reading comic books while working.,工作的时候不要看漫画。,仕事中に漫画の本を読むのはやめること。,加快；加速,FALSE,,Ichidan verb | transitive verb,to bring forward (e.g. by 3 hours) | to advance | to hasten (e.g. one's death) | to expedite | to precipitate,scene_image,72,person_action_scene,action_state,person hastenning,早める,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,ollama-qwen2.5:7b,,,
