id,jlpt_level,word,reading,meaning,jmdict_pos,jmdict_glosses,image_status,image_score,image_type,visual_domain,image_query_en,image_query_ja,distractor_pool,classification_reason,source
n5_08005,N5,台所,だいどころ,kitchen,noun (common) (futsuumeishi),kitchen | financial situation | finances,direct_image,84,single_object_or_place,place_building,kitchen,台所,place_building,concrete noun domain: place_building,Tanos JLPT vocabulary
n5_08006,N5,右,みぎ,right side,noun (common) (futsuumeishi) | nouns which may take the genitive case particle 'no',right | right-hand side | right hand | the above (in a piece of vertical writing) | above-mentioned,skip,10,not_recommended,skip,right side,右,,function word or bound form,Tanos JLPT vocabulary
n5_08007,N5,同じ,おなじ,same,noun or verb acting prenominally | adjectival nouns or quasi-adjectives (keiyodoshi) | adverb (fukushi),same | identical | equal | alike | equivalent,review,48,action_needs_review,person_family,person saming,同じ,person_family,"verb, but visual clarity may vary",Tanos JLPT vocabulary
n5_08008,N5,名前,なまえ,name,noun (common) (futsuumeishi),name | given name | first name,review,55,noun_needs_review,general,name,名前,general,"noun, but concreteness is uncertain",Tanos JLPT vocabulary
n5_08009,N5,向こう,むこう,over there,noun (common) (futsuumeishi),opposite side | other side | over there | ahead | beyond,review,55,noun_needs_review,general,over there,向こう,general,"noun, but concreteness is uncertain",Tanos JLPT vocabulary
n5_08010,N5,吸う,すう,"to smoke,to suck",Godan verb with 'u' ending | transitive verb,"to breathe in | to inhale | to smoke (a cigarette, etc.) | to suck | to sip",scene_image,72,person_action_scene,action_state,person smoking,吸う,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary
n5_08011,N5,吹く,ふく,to blow,Godan verb with 'ku' ending | intransitive verb | transitive verb,"to blow (of the wind) | to blow (one's breath) | to breathe out | to blow on (hot tea, candles, etc.) | to puff",scene_image,72,person_action_scene,action_state,person blowwing,吹く,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary
n5_08012,N5,呼ぶ,よぶ,"to call out,to invite",Godan verb with 'bu' ending | transitive verb,"to call out (to) | to call | to invoke | to summon (a doctor, etc.) | to invite",scene_image,72,person_action_scene,action_state,person calling out,呼ぶ,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary
n5_08013,N5,咲く,さく,to bloom,Godan verb with 'ku' ending | intransitive verb,to bloom | to flower | to blossom | to open | to rise up (of breaking waves),scene_image,72,person_action_scene,action_state,person blooming,咲く,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary
n5_08014,N5,問題,もんだい,problem,noun (common) (futsuumeishi),"question (e.g. on a test) | problem | problem (e.g. societal, political) | question | issue",review,55,noun_needs_review,general,problem,問題,general,"noun, but concreteness is uncertain",Tanos JLPT vocabulary
n5_08015,N5,喫茶店,きっさてん,coffee lounge,noun (common) (futsuumeishi),coffee shop | tearoom | coffee lounge | coffeehouse | cafe,direct_image,84,single_object_or_place,food_drink,coffee lounge,喫茶店,food_drink,concrete noun domain: food_drink,Tanos JLPT vocabulary
n5_08016,N5,四,し / よん,four,numeric,four | 4,review,45,manual_review,general,four,四,general,insufficient POS signal,Tanos JLPT vocabulary
n5_08017,N5,四つ,よっつ,four,numeric | noun (common) (futsuumeishi),four | 4 | four years of age | ten o'clock (in the old time system) | burakumin,review,55,noun_needs_review,general,four,四つ,general,"noun, but concreteness is uncertain",Tanos JLPT vocabulary
n5_08018,N5,四日,よっか,"four days, fouth day of the month",noun (common) (futsuumeishi),4th day of the month | four days,review,55,noun_needs_review,general,four days,四日,general,"noun, but concreteness is uncertain",Tanos JLPT vocabulary
n5_08019,N5,困る,こまる,to be worried,Godan verb with 'ru' ending | intransitive verb,to be troubled | to have difficulty | to be in a fix | to be at a loss | to be stumped,scene_image,72,person_action_scene,action_state,person being worried,困る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary
n5_08020,N5,図書館,としょかん,library,noun (common) (futsuumeishi),library,direct_image,84,single_object_or_place,place_building,library,図書館,place_building,concrete noun domain: place_building,Tanos JLPT vocabulary
n5_08021,N5,国,くに,country,noun (common) (futsuumeishi),country | state | region | national government | central government,review,55,noun_needs_review,general,country,国,general,"noun, but concreteness is uncertain",Tanos JLPT vocabulary
n5_08022,N5,土曜日,どようび,Saturday,noun (common) (futsuumeishi) | adverb (fukushi),Saturday,review,48,action_needs_review,person_family,person saturdaying,土曜日,person_family,"verb, but visual clarity may vary",Tanos JLPT vocabulary
n5_08023,N5,地下鉄,ちかてつ,underground train,noun (common) (futsuumeishi),subway | metro | underground (railway),direct_image,84,single_object_or_place,transport,underground train,地下鉄,transport,concrete noun domain: transport,Tanos JLPT vocabulary
n5_08024,N5,地図,ちず,map,noun (common) (futsuumeishi),map | atlas | chart | plan,direct_image,84,single_object_or_place,object_tool,map,地図,object_tool,concrete noun domain: object_tool,Tanos JLPT vocabulary
n5_08025,N5,塩,しお,salt,noun (common) (futsuumeishi),salt | common salt | table salt | sodium chloride | hardship,review,55,noun_needs_review,general,salt,塩,general,"noun, but concreteness is uncertain",Tanos JLPT vocabulary
n5_08026,N5,声,こえ,voice,noun (common) (futsuumeishi),voice | singing (of a bird) | chirping (of an insect) | hoot | opinion (as expressed in words),review,55,noun_needs_review,general,voice,声,general,"noun, but concreteness is uncertain",Tanos JLPT vocabulary
n5_08027,N5,売る,うる,to sell,Godan verb with 'ru' ending | transitive verb,"to sell | to betray | to sell out (one's friend, country, etc.) | to make (oneself) known | to establish (a reputation) for oneself",scene_image,72,person_action_scene,action_state,person selling,売る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary
n5_08028,N5,夏,なつ,summer,noun (common) (futsuumeishi) | adverb (fukushi),summer,review,48,action_needs_review,person_family,person summerring,夏,person_family,"verb, but visual clarity may vary",Tanos JLPT vocabulary
n5_08029,N5,夏休み,なつやすみ,summer holiday,noun (common) (futsuumeishi),summer vacation | summer holiday,review,55,noun_needs_review,general,summer holiday,夏休み,general,"noun, but concreteness is uncertain",Tanos JLPT vocabulary
n5_08030,N5,夕方,ゆうがた,evening,noun (common) (futsuumeishi) | adverb (fukushi),early evening (usu. from 3pm to 6pm) | dusk,review,48,action_needs_review,person_family,person eveninging,夕方,person_family,"verb, but visual clarity may vary",Tanos JLPT vocabulary
n5_08031,N5,夕飯,ゆうはん,dinner,noun (common) (futsuumeishi),evening meal | dinner | supper,review,55,noun_needs_review,general,dinner,夕飯,general,"noun, but concreteness is uncertain",Tanos JLPT vocabulary
n5_08032,N5,外,そと,outside,noun (common) (futsuumeishi),outside | exterior | the open (air) | other place | somewhere else,review,55,noun_needs_review,general,outside,外,general,"noun, but concreteness is uncertain",Tanos JLPT vocabulary
n5_08033,N5,外国,がいこく,foreign country,noun (common) (futsuumeishi) | nouns which may take the genitive case particle 'no',foreign country,skip,10,not_recommended,skip,foreign country,外国,,function word or bound form,Tanos JLPT vocabulary
n5_08034,N5,外国人,がいこくじん,foreigner,noun (common) (futsuumeishi),foreigner | foreign citizen | foreign national | alien | non-Japanese,review,55,noun_needs_review,general,foreigner,外国人,general,"noun, but concreteness is uncertain",Tanos JLPT vocabulary
n5_08035,N5,多い,おおい,many,adjective (keiyoushi),many | numerous | a lot | large amount of | large quantity of,scene_image,68,visual_state_scene,action_state,many scene,多い,action_state,adjective can be shown visually,Tanos JLPT vocabulary
n5_08036,N5,夜,よる,"evening,night",noun (common) (futsuumeishi) | adverb (fukushi),night | evening | dinner,review,48,action_needs_review,person_family,person eveninging,夜,person_family,"verb, but visual clarity may vary",Tanos JLPT vocabulary
n5_08037,N5,大きい,おおきい,big,adjective (keiyoushi),big | large | great | loud | extensive,scene_image,68,visual_state_scene,action_state,big scene,大きい,action_state,adjective can be shown visually,Tanos JLPT vocabulary
n5_08038,N5,大きな,おおきな,big,pre-noun adjectival (rentaishi),big | large | great,scene_image,68,visual_state_scene,action_state,big scene,大きな,action_state,adjective can be shown visually,Tanos JLPT vocabulary
n5_08039,N5,大丈夫,だいじょうぶ,all right,adjectival nouns or quasi-adjectives (keiyodoshi),safe | secure | sound | problem-free | without fear,scene_image,68,visual_state_scene,action_state,all right scene,大丈夫,action_state,adjective can be shown visually,Tanos JLPT vocabulary
n5_08040,N5,大人,おとな,adult,noun (common) (futsuumeishi) | nouns which may take the genitive case particle 'no' | adjectival nouns or quasi-adjectives (keiyodoshi),adult | grown-up,skip,10,not_recommended,skip,adult,大人,,function word or bound form,Tanos JLPT vocabulary
n5_08041,N5,大使館,たいしかん,embassy,noun (common) (futsuumeishi),embassy,review,55,noun_needs_review,general,embassy,大使館,general,"noun, but concreteness is uncertain",Tanos JLPT vocabulary
n5_08042,N5,大切,たいせつ,important,adjectival nouns or quasi-adjectives (keiyodoshi),important | significant | serious | crucial | precious,scene_image,68,visual_state_scene,action_state,important scene,大切,action_state,adjective can be shown visually,Tanos JLPT vocabulary
n5_08043,N5,大勢,おおぜい,great number of people,noun (common) (futsuumeishi) | nouns which may take the genitive case particle 'no' | adverb (fukushi),crowd of people | great number of people | in great numbers,skip,10,not_recommended,skip,great number of people,大勢,,function word or bound form,Tanos JLPT vocabulary
n5_08044,N5,大好き,だいすき,to be very likeable,adjectival nouns or quasi-adjectives (keiyodoshi),liking very much | loving (something or someone) | adoring | being very fond of,scene_image,68,visual_state_scene,action_state,to be very likeable scene,大好き,action_state,adjective can be shown visually,Tanos JLPT vocabulary
n5_08045,N5,大学,だいがく,university,noun (common) (futsuumeishi),university | college | former imperial university of Japan (established under the ritsuryō system for the training of government administrators) | the Great Learning (one of the Four Books),review,55,noun_needs_review,general,university,大学,general,"noun, but concreteness is uncertain",Tanos JLPT vocabulary
n5_08046,N5,天気,てんき,weather,noun (common) (futsuumeishi),weather | fair weather | fine weather,direct_image,84,single_object_or_place,nature_weather,weather,天気,nature_weather,concrete noun domain: nature_weather,Tanos JLPT vocabulary
n5_08047,N5,太い,ふとい,fat,adjective (keiyoushi),fat | thick | deep (of a voice) | sonorous | daring,scene_image,68,visual_state_scene,action_state,fat scene,太い,action_state,adjective can be shown visually,Tanos JLPT vocabulary
n5_08048,N5,奥さん,おくさん,(honorable) wife,noun (common) (futsuumeishi),wife | your wife | his wife | married lady | madam,direct_image,84,single_object_or_place,person_family,wife,奥さん,person_family,concrete noun domain: person_family,Tanos JLPT vocabulary
n5_08049,N5,女,おんな,woman,"noun (common) (futsuumeishi) | noun, used as a prefix",woman | female | female lover | girlfriend | mistress,skip,10,not_recommended,skip,woman,女,,function word or bound form,Tanos JLPT vocabulary
n5_08050,N5,女の子,おんなのこ,girl,"expressions (phrases, clauses, etc.) | noun (common) (futsuumeishi)",girl | daughter | baby girl | young woman,direct_image,84,single_object_or_place,person_family,girl,女の子,person_family,concrete noun domain: person_family,Tanos JLPT vocabulary
n5_08051,N5,好き,すき,likeable,adjectival nouns or quasi-adjectives (keiyodoshi) | noun (common) (futsuumeishi),liking | being fond of | to one's liking | to one's taste | preferred,scene_image,68,visual_state_scene,action_state,likeable scene,好き,action_state,adjective can be shown visually,Tanos JLPT vocabulary
